<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GMKN;60;241102;120000;98.86;99.26;98.68;99.2;286170
GMKN;60;241102;130000;99.2;99.56;99.14;99.36;433650
GMKN;60;241102;140000;99.38;99.9;99.3;99.66;604570
GMKN;60;241102;150000;99.7;100.5;99.7;100.08;976780
GMKN;60;241102;160000;100.1;100.46;100;100.46;841060
GMKN;60;241102;170000;100.44;100.62;100.42;100.54;833850
GMKN;60;241102;180000;100.52;100.56;100.02;100.4;408290
GMKN;60;241102;190000;100.26;100.54;100.24;100.42;132510
GMKN;60;241102;200000;100.4;100.52;100.32;100.44;170530
GMKN;60;241102;210000;100.44;100.88;100.42;100.6;334090
GMKN;60;241102;220000;100.6;100.8;100.56;100.7;210910
GMKN;60;241102;230000;100.7;100.8;100.28;100.8;449150
GMKN;60;241105;100000;100.78;101.38;100.28;101.06;2574010
GMKN;60;241105;110000;101.08;101.96;100.28;101.78;1810030
GMKN;60;241105;120000;101.8;103.44;101.7;103.2;4437510
GMKN;60;241105;130000;103.22;103.36;102.4;102.88;1584960
GMKN;60;241105;140000;102.9;103.06;102.2;102.72;1089720
GMKN;60;241105;150000;102.7;102.7;102.26;102.6;603010
GMKN;60;241105;160000;102.58;103.16;102.36;103.04;840880
GMKN;60;241105;170000;103.04;104.16;102.34;103.48;3583080
GMKN;60;241105;180000;103.48;103.98;103.32;103.7;1032690
GMKN;60;241105;190000;103.78;104.4;103.64;104.16;986320
GMKN;60;241105;200000;104.2;104.34;103.74;103.88;535880
GMKN;60;241105;210000;103.84;104.12;103.8;104.08;391270
GMKN;60;241105;220000;104.08;105;104;104.44;1306310
GMKN;60;241105;230000;104.4;104.56;104.12;104.2;296170
GMKN;60;241106;100000;105.5;108.4;105.5;107.86;11312930
GMKN;60;241106;110000;107.86;108.48;107.1;107.44;3294270
GMKN;60;241106;120000;107.44;108.2;107.38;108.08;1979370
GMKN;60;241106;130000;108.12;108.28;107.38;107.72;3314440
GMKN;60;241106;140000;107.72;108.22;107.3;107.64;2055770
GMKN;60;241106;150000;107.64;107.72;106.14;106.88;4060730
GMKN;60;241106;160000;106.9;107.18;105.82;105.96;3601260
GMKN;60;241106;170000;105.96;106.46;105.88;105.98;2888870
GMKN;60;241106;180000;105.96;106.4;105.66;105.8;1779040
GMKN;60;241106;190000;105.8;105.9;105.1;105.62;805390
GMKN;60;241106;200000;105.64;105.9;105.58;105.9;564750
GMKN;60;241106;210000;105.88;105.9;105.26;105.5;447430
GMKN;60;241106;220000;105.5;105.78;105.48;105.56;160170
GMKN;60;241106;230000;105.58;105.9;105.58;105.9;233860
GMKN;60;241107;120000;105.78;108.64;104.66;107.4;7460530
GMKN;60;241107;130000;107.4;107.4;105.52;105.66;3953130
GMKN;60;241107;140000;105.66;106.5;105.46;105.8;3517490
GMKN;60;241107;150000;105.86;107.48;105.86;107.32;3254440
GMKN;60;241107;160000;107.32;107.48;105.8;106.4;3583960
GMKN;60;241107;170000;106.4;108;106.32;107.92;5653120
GMKN;60;241107;180000;107.92;108.08;107.5;107.72;2771210
GMKN;60;241107;190000;107.9;109;107.28;107.84;2653590
GMKN;60;241107;200000;107.84;108.88;107.8;108.56;1757140
GMKN;60;241107;210000;108.54;109.18;108.4;108.98;877160
GMKN;60;241107;220000;109;109.36;108.94;109.18;986900
GMKN;60;241107;230000;109.18;110.48;109.12;109.42;2099110
GMKN;60;241108;100000;109.26;110.24;108.08;109.92;7767310
GMKN;60;241108;110000;109.88;111;108.7;109;7092530
GMKN;60;241108;120000;109;109.6;108.8;109.42;1797670
GMKN;60;241108;130000;109.42;109.58;108.36;109.38;3363050
GMKN;60;241108;140000;109.38;109.82;109;109.18;2275990
GMKN;60;241108;150000;109.22;110.1;109.06;109.66;1806050
GMKN;60;241108;160000;109.66;109.8;109;109.22;1743810
GMKN;60;241108;170000;109.22;110.78;108.76;110.2;4309420
GMKN;60;241108;180000;110.2;110.74;109.6;109.6;3325890
GMKN;60;241108;190000;109.88;110.8;109.72;110.3;1874340
GMKN;60;241108;200000;110.3;112.4;110.2;111.54;3200370
GMKN;60;241108;210000;111.58;111.58;110.88;111.04;1130580
GMKN;60;241108;220000;111.08;111.3;110.7;111.2;865940
GMKN;60;241108;230000;111.18;111.64;111.06;111.58;842210
GMKN;60;241111;100000;112.3;113.26;111.1;111.16;8843330
GMKN;60;241111;110000;111.16;112.56;110.64;112.46;3787380
GMKN;60;241111;120000;112.48;112.56;111.72;112.1;2395640
GMKN;60;241111;130000;112.1;112.84;112;112.58;1704950
GMKN;60;241111;140000;112.58;112.88;111.78;112.62;3861620
GMKN;60;241111;150000;112.62;112.8;112;112.46;1320250
GMKN;60;241111;160000;112.44;113.2;112.44;112.9;1991300
GMKN;60;241111;170000;112.9;112.92;112.42;112.84;1938610
GMKN;60;241111;180000;112.82;113.1;112.64;112.7;812420
GMKN;60;241111;190000;112.8;112.94;112.7;112.76;452560
GMKN;60;241111;200000;112.78;112.92;112.64;112.68;475800
GMKN;60;241111;210000;112.68;112.9;112.64;112.88;288500
GMKN;60;241111;220000;112.88;112.9;112.38;112.38;351630
GMKN;60;241111;230000;112.42;112.78;112.42;112.64;308690
GMKN;60;241112;100000;112.46;112.96;111.12;111.52;3539360
GMKN;60;241112;110000;111.54;112.58;111.42;112.28;3720900
GMKN;60;241112;120000;112.28;112.5;111.86;112.12;3002360
GMKN;60;241112;130000;112.12;112.22;111.66;112.06;3381370
GMKN;60;241112;140000;112.12;112.24;111.78;112.14;502740
GMKN;60;241112;150000;112.16;112.22;111.66;111.7;912300
GMKN;60;241112;160000;111.72;112;111.66;111.66;1004420
GMKN;60;241112;170000;111.7;114.22;111.64;114.16;3279600
GMKN;60;241112;180000;114.22;114.84;113.66;113.9;3927180
GMKN;60;241112;190000;113.98;114.3;113.36;114.1;1511310
GMKN;60;241112;200000;114.1;114.26;113.5;113.68;618410
GMKN;60;241112;210000;113.68;113.74;113.06;113.2;859940
GMKN;60;241112;220000;113.14;113.48;113;113.44;575420
GMKN;60;241112;230000;113.42;113.58;113.36;113.5;426980
GMKN;60;241113;100000;113.26;115.8;113.16;115.78;8993170
GMKN;60;241113;110000;115.74;115.8;114.56;114.88;6082280
GMKN;60;241113;120000;114.88;115;114.26;114.44;3804720
GMKN;60;241113;130000;114.44;114.98;114.34;114.92;3431820
GMKN;60;241113;140000;114.92;114.96;114.38;114.48;1508490
GMKN;60;241113;150000;114.44;115.18;113.64;115.12;3915950
GMKN;60;241113;160000;115.12;115.34;114.64;114.66;1941210
GMKN;60;241113;170000;114.66;114.84;114.5;114.72;1033480
GMKN;60;241113;180000;114.74;115.2;114.5;114.92;750180
GMKN;60;241113;190000;114.76;114.9;113.7;113.7;2564500
GMKN;60;241113;200000;113.7;113.94;113.04;113.58;2150470
GMKN;60;241113;210000;113.58;113.6;112.7;112.86;1231210
GMKN;60;241113;220000;112.8;113.24;112.76;113;533630
GMKN;60;241113;230000;112.98;113.38;112.7;112.98;661370
GMKN;60;241114;100000;112.96;114;112.8;113.22;2640470
GMKN;60;241114;110000;113.26;113.66;113.22;113.26;1844950
GMKN;60;241114;120000;113.26;113.6;113.14;113.38;1552520
GMKN;60;241114;130000;113.38;114.6;113.34;113.88;2836910
GMKN;60;241114;140000;113.88;114.04;113;113.26;1688410
GMKN;60;241114;150000;113.28;113.3;112.44;112.9;2209350
GMKN;60;241114;160000;112.9;112.92;112.14;112.52;3063770
GMKN;60;241114;170000;112.52;112.64;111.5;111.6;2244020
GMKN;60;241114;180000;111.6;112.18;111.58;111.86;1338910
GMKN;60;241114;190000;111.86;112.26;111.42;111.5;856630
GMKN;60;241114;200000;111.52;111.6;110.56;111.28;1199320
GMKN;60;241114;210000;111.28;111.78;111.22;111.7;299140
GMKN;60;241114;220000;111.64;112.26;111.64;112.1;363920
GMKN;60;241114;230000;112.06;112.06;111.5;111.68;431240
GMKN;60;241115;100000;111.6;112.14;111.28;111.86;1214360
GMKN;60;241115;110000;111.86;112.56;111.56;112.36;1253570
GMKN;60;241115;120000;112.36;112.54;111.92;111.92;840050
GMKN;60;241115;130000;111.92;112.16;111.74;111.82;1705750
GMKN;60;241115;140000;111.82;113.82;111.56;112.4;2084770
GMKN;60;241115;150000;112.42;113.78;111.84;113.54;1837100
GMKN;60;241115;160000;113.54;113.8;112.78;113.2;1771220
GMKN;60;241115;170000;113.22;114.34;113.02;113.7;2446830
GMKN;60;241115;180000;113.7;114.92;113.7;114.8;1842420
GMKN;60;241115;190000;114.8;115.44;114.5;114.52;2154080
GMKN;60;241115;200000;114.58;115;114.22;114.24;530390
GMKN;60;241115;210000;114.24;115.1;114.18;115.1;507230
GMKN;60;241115;220000;115.1;115.5;114.82;115.12;1112230
GMKN;60;241115;230000;115.14;115.46;115.06;115.16;596910
GMKN;60;241118;100000;112.3;113.9;111.7;113.62;8064770
GMKN;60;241118;110000;113.62;115;113.38;114.86;5596820
GMKN;60;241118;120000;114.82;114.88;113.58;113.6;3490880
GMKN;60;241118;130000;113.58;114.9;113.52;114.8;2341990
GMKN;60;241118;140000;114.82;115.5;114.4;115.2;4385630
GMKN;60;241118;150000;115.22;115.48;114.56;114.56;1710020
GMKN;60;241118;160000;114.58;115.38;114.5;115.32;970400
GMKN;60;241118;170000;115.32;115.8;115.04;115.18;3285020
GMKN;60;241118;180000;115.2;115.22;114.52;114.52;1654610
GMKN;60;241118;190000;114.66;114.74;114.14;114.58;1160510
GMKN;60;241118;200000;114.6;114.8;114.4;114.74;379220
GMKN;60;241118;210000;114.74;115.04;114.36;114.44;934520
GMKN;60;241118;220000;114.44;114.82;114.3;114.74;241140
GMKN;60;241118;230000;114.76;114.84;114.42;114.46;355520
GMKN;60;241119;100000;114.66;116.1;114.56;114.96;7314090
GMKN;60;241119;110000;114.96;115.08;113.26;113.52;3932360
GMKN;60;241119;120000;113.46;114.88;113;114.78;3702390
GMKN;60;241119;130000;114.74;115;114.5;114.56;1770900
GMKN;60;241119;140000;114.56;114.58;113.6;113.7;2146560
GMKN;60;241119;150000;113.7;114.3;113.6;113.66;1483670
GMKN;60;241119;160000;113.66;113.7;111.58;111.82;5844260
GMKN;60;241119;170000;111.76;112.38;110.7;111.08;7049840
GMKN;60;241119;180000;111.04;111.7;110.02;110.02;3445920
GMKN;60;241119;190000;110.1;110.8;109.52;110.54;1768430
GMKN;60;241119;200000;110.56;111.26;110.2;111.04;719860
GMKN;60;241119;210000;111.02;111.04;110.5;110.52;289600
GMKN;60;241119;220000;110.5;110.82;110.32;110.74;192100
GMKN;60;241119;230000;110.7;111.1;110.62;111;331740
GMKN;60;241120;100000;111.2;111.94;110.5;110.66;3578730
GMKN;60;241120;110000;110.66;111.56;110.38;110.96;2391690
GMKN;60;241120;120000;110.98;111.4;110.4;110.98;2486360
GMKN;60;241120;130000;110.96;112;110.42;110.7;3775600
GMKN;60;241120;140000;110.72;111.48;110.72;111.1;689360
GMKN;60;241120;150000;111.1;111.3;110.32;110.6;750710
GMKN;60;241120;160000;110.62;110.8;109.86;109.98;2239220
GMKN;60;241120;170000;109.98;110;108.76;108.8;3929290
GMKN;60;241120;180000;108.8;109;108.06;108.12;2462360
GMKN;60;241120;190000;107.84;108.12;106;107.28;3815210
GMKN;60;241120;200000;107.3;108.4;107.28;108;1945310
GMKN;60;241120;210000;108.02;108.6;107.84;108.28;377550
GMKN;60;241120;220000;108.34;108.56;107.5;107.82;452580
GMKN;60;241120;230000;107.82;108.44;107.54;108.28;272950
GMKN;60;241121;100000;108.28;108.78;106.86;107.24;2801350
GMKN;60;241121;110000;107.26;108.58;107.04;107.62;3633560
GMKN;60;241121;120000;107.64;108.46;107.16;108.12;2552760
GMKN;60;241121;130000;108.1;109.12;107.8;108.74;1751320
GMKN;60;241121;140000;108.76;109.4;107.9;108.14;2371110
GMKN;60;241121;150000;108.14;108.36;107.44;108;1500250
GMKN;60;241121;160000;107.96;108.3;106.6;108.04;4803420
GMKN;60;241121;170000;108.06;108.48;107.2;107.3;1986400
GMKN;60;241121;180000;107.28;109.78;107;107.46;2810940
GMKN;60;241121;190000;107.4;108;107.38;108;519570
GMKN;60;241121;200000;108.06;108.34;107;107.98;1875440
GMKN;60;241121;210000;107.98;108.76;107.32;108.26;960840
GMKN;60;241121;220000;108.24;109.36;108.2;108.94;1610350
GMKN;60;241121;230000;108.94;109.48;108.94;109.32;780700
GMKN;60;241122;100000;109.44;109.78;108.76;109.2;2129390
GMKN;60;241122;110000;109.18;109.2;108;108.52;1551750
GMKN;60;241122;120000;108.5;109.22;108.02;109.14;1776260
GMKN;60;241122;130000;109.14;109.62;108.76;109.12;1365480
GMKN;60;241122;140000;109.1;109.2;108.6;108.82;780400
GMKN;60;241122;150000;108.82;108.84;107.96;108.48;1558110
GMKN;60;241122;160000;108.42;109.96;107.64;108.66;3785080
GMKN;60;241122;170000;108.64;109.6;108.22;108.42;2417480
GMKN;60;241122;180000;108.34;108.8;106.76;106.76;5216910
GMKN;60;241122;190000;106.94;108.8;106.82;108.76;2063850
GMKN;60;241122;200000;108.76;109;108.28;108.62;893240
GMKN;60;241122;210000;108.6;108.84;108.22;108.68;286310
GMKN;60;241122;220000;108.64;108.9;108.52;108.56;272350
GMKN;60;241122;230000;108.6;108.68;108.2;108.52;509530
GMKN;60;241125;100000;108.46;108.8;106.76;106.86;3137800
GMKN;60;241125;110000;106.8;107.5;106.14;106.86;2200520
GMKN;60;241125;120000;106.86;107.18;106.2;106.82;1285780
GMKN;60;241125;130000;106.82;106.98;106.18;106.34;1375280
GMKN;60;241125;140000;106.36;106.6;105.44;106.32;2149930
GMKN;60;241125;150000;106.32;106.54;105.34;105.48;1401540
GMKN;60;241125;160000;105.48;106;105.32;105.74;1008260
GMKN;60;241125;170000;105.78;105.9;104.24;104.4;3722000
GMKN;60;241125;180000;104.38;104.5;103.64;104.3;2722240
GMKN;60;241125;190000;104.28;104.28;103.2;103.54;864950
GMKN;60;241125;200000;103.54;103.94;103.1;103.48;669450
GMKN;60;241125;210000;103.48;103.94;103.4;103.66;615510
GMKN;60;241125;220000;103.64;104.46;103.4;104.32;743670
GMKN;60;241125;230000;104.36;104.48;103.7;103.94;456250
GMKN;60;241126;100000;103.58;105.36;103.02;104.74;3520700
GMKN;60;241126;110000;104.76;106.5;104.62;105.7;3006250
GMKN;60;241126;120000;105.7;106.12;105.06;105.18;1385630
GMKN;60;241126;130000;105.18;106.12;105.12;105.36;847420
GMKN;60;241126;140000;105.38;105.56;103.72;103.98;2616720
GMKN;60;241126;150000;103.96;104.4;102.6;103.28;2939330
GMKN;60;241126;160000;103.3;105;102.8;104.24;2915210
GMKN;60;241126;170000;104.28;105.68;103.4;103.44;2476020
GMKN;60;241126;180000;103.44;103.54;102.16;102.72;2688140
GMKN;60;241126;190000;102.72;103.3;102.22;102.72;1336940
GMKN;60;241126;200000;102.7;103.22;102.06;102.24;1081800
GMKN;60;241126;210000;102.24;102.46;101.86;102.4;748770
GMKN;60;241126;220000;102.36;102.9;102.26;102.84;456820
GMKN;60;241126;230000;102.9;104.32;102.86;104.08;853800
GMKN;60;241127;100000;104.2;105.42;102.74;103.4;4385890
GMKN;60;241127;110000;103.38;104;103.1;103.82;1978880
GMKN;60;241127;120000;103.86;105.8;103.82;105.46;4914440
GMKN;60;241127;130000;105.5;107.24;105.5;107.12;4844640
GMKN;60;241127;140000;107.12;109;107;108.5;5368890
GMKN;60;241127;150000;108.48;109.36;107.26;107.38;5465560
GMKN;60;241127;160000;107.4;108.68;107.04;108.18;4204970
GMKN;60;241127;170000;108.22;108.28;107.1;107.62;2443950
GMKN;60;241127;180000;107.64;109.3;107.32;109.08;4016420
GMKN;60;241127;190000;109.24;110.72;109.12;110.22;3433740
GMKN;60;241127;200000;110.24;110.5;109.62;110.46;1599150
GMKN;60;241127;210000;110.46;110.7;109.8;110.58;1095740
GMKN;60;241127;220000;110.56;110.9;110.2;110.84;895430
GMKN;60;241127;230000;110.86;111.4;110.72;110.96;1164660
GMKN;60;241128;100000;111.42;112.24;109.74;110;8137930
GMKN;60;241128;110000;110.02;111.3;109.8;111.1;3923990
GMKN;60;241128;120000;111.04;111.04;109.52;110.24;2877350
GMKN;60;241128;130000;110.2;110.7;109.28;110.1;2819850
GMKN;60;241128;140000;110.1;110.18;109.3;109.62;1357240
GMKN;60;241128;150000;109.56;110.12;109.4;109.6;1408810
GMKN;60;241128;160000;109.6;110.74;109.48;110;1570380
GMKN;60;241128;170000;110;110.02;108.08;109.82;5535770
GMKN;60;241128;180000;109.9;110.32;109.32;110.12;3249550
GMKN;60;241128;190000;110.12;111.18;110.12;110.5;1085670
GMKN;60;241128;200000;110.52;110.52;109.82;110.24;461380
GMKN;60;241128;210000;110.22;110.46;110.12;110.32;167600
GMKN;60;241128;220000;110.36;110.52;110.08;110.2;338400
GMKN;60;241128;230000;110.2;110.26;109.96;110.08;285870
GMKN;60;241129;100000;110.52;110.9;109.68;110.66;1760990
GMKN;60;241129;110000;110.66;112.9;110.64;112.44;3862600
GMKN;60;241129;120000;112.44;114;112.34;113.58;3772570
GMKN;60;241129;130000;113.58;113.66;112.62;112.94;2031920
GMKN;60;241129;140000;112.94;113.58;112.82;113.14;1269640
GMKN;60;241129;150000;113.14;113.82;112.82;113.34;1317200
GMKN;60;241129;160000;113.34;113.48;112.28;112.78;1753420
GMKN;60;241129;170000;112.78;113.6;112.76;113.5;1784700
GMKN;60;241129;180000;113.5;113.6;111.8;112.7;4048380
GMKN;60;241129;190000;112.6;112.8;112.08;112.64;625830
GMKN;60;241129;200000;112.68;112.96;112.44;112.78;340570
GMKN;60;241129;210000;112.76;112.78;112.52;112.76;145450
GMKN;60;241129;220000;112.72;113.08;112.72;112.96;179080
GMKN;60;241129;230000;112.96;112.98;112.74;112.96;284030
GMKN;60;241202;100000;113.2;113.96;113.2;113.7;2588440
GMKN;60;241202;110000;113.72;114;112.9;113.1;2168930
GMKN;60;241202;120000;113.1;113.6;112.72;113.32;1126490
GMKN;60;241202;130000;113.3;113.56;113;113.48;1575900
GMKN;60;241202;140000;113.48;113.7;113.28;113.56;552810
GMKN;60;241202;150000;113.58;113.9;113.38;113.42;1008020
GMKN;60;241202;160000;113.42;113.6;113.3;113.44;1024660
GMKN;60;241202;170000;113.5;114.9;113.16;114.52;4420550
GMKN;60;241202;180000;114.54;114.66;114.2;114.34;1294510
GMKN;60;241202;190000;114.28;114.8;114.28;114.62;496560
GMKN;60;241202;200000;114.62;114.68;114.02;114.06;408260
GMKN;60;241202;210000;114.06;114.36;114.04;114.26;140560
GMKN;60;241202;220000;114.24;114.54;114.2;114.46;229630
GMKN;60;241202;230000;114.48;114.5;114.1;114.1;141820
GMKN;60;241203;100000;113.94;114.34;112.32;112.7;2501030
GMKN;60;241203;110000;112.72;112.72;111.62;111.86;2497830
GMKN;60;241203;120000;111.84;112.5;111.26;111.26;1529070
GMKN;60;241203;130000;111.26;112.68;111.2;112.3;2167180
GMKN;60;241203;140000;112.28;113.16;112.22;112.62;1565320
GMKN;60;241203;150000;112.6;112.64;110.54;110.7;3436380
GMKN;60;241203;160000;110.68;110.98;110.04;110.36;3403440
GMKN;60;241203;170000;110.36;110.82;109.82;110.6;2514460
GMKN;60;241203;180000;110.58;110.62;110.22;110.52;845230
GMKN;60;241203;190000;110.5;110.64;109.9;110.58;629290
GMKN;60;241203;200000;110.56;110.64;109.84;109.92;435680
GMKN;60;241203;210000;109.96;110;109.3;109.58;731730
GMKN;60;241203;220000;109.6;109.86;109.56;109.7;273580
GMKN;60;241203;230000;109.72;110.5;109.72;110.4;353990
GMKN;60;241204;100000;110.52;110.82;109.16;109.8;3189510
GMKN;60;241204;110000;109.76;110.46;109.38;109.48;3260470
GMKN;60;241204;120000;109.48;109.6;109.06;109.2;2376020
GMKN;60;241204;130000;109.2;109.4;109.08;109.36;654500
GMKN;60;241204;140000;109.32;109.5;109.06;109.1;863610
GMKN;60;241204;150000;109.14;109.74;108.52;108.66;2214360
GMKN;60;241204;160000;108.66;108.82;107.16;107.86;5261960
GMKN;60;241204;170000;107.84;107.86;106.64;107.22;2861550
GMKN;60;241204;180000;107.2;107.3;106.46;106.64;1454990
GMKN;60;241204;190000;106.74;106.76;104.56;105;4365160
GMKN;60;241204;200000;105;105;104.56;104.82;1627050
GMKN;60;241204;210000;104.84;105;104.56;104.58;677750
GMKN;60;241204;220000;104.6;104.88;104.28;104.7;1396940
GMKN;60;241204;230000;104.7;104.82;104.1;104.2;491610
GMKN;60;241205;100000;104.62;106.16;104.24;105.32;4898940
GMKN;60;241205;110000;105.32;106.66;105.1;105.12;4221630
GMKN;60;241205;120000;105.14;105.5;104.18;105.14;3006180
GMKN;60;241205;130000;105.12;105.96;104.52;104.54;1145560
GMKN;60;241205;140000;104.54;104.8;103.4;103.58;2760300
GMKN;60;241205;150000;103.58;104.16;102.8;103.48;1852580
GMKN;60;241205;160000;103.48;106.9;103.3;106.06;5681190
GMKN;60;241205;170000;106.08;108.2;105.98;107.76;4283580
GMKN;60;241205;180000;107.78;108.18;107.1;107.96;1980130
GMKN;60;241205;190000;107.74;108.66;107.74;108.16;1850640
GMKN;60;241205;200000;108.14;108.34;107.66;107.88;588690
GMKN;60;241205;210000;107.88;108.5;107.84;108.32;444530
GMKN;60;241205;220000;108.3;108.7;108.3;108.4;432900
GMKN;60;241205;230000;108.4;108.5;108;108.16;330710
GMKN;60;241206;100000;108.18;109.84;107.8;109.44;4341200
GMKN;60;241206;110000;109.44;109.58;107.52;107.86;5628000
GMKN;60;241206;120000;107.84;108.22;107.32;107.72;1956990
GMKN;60;241206;130000;107.66;108.64;107.34;108.34;1149320
GMKN;60;241206;140000;108.36;108.7;107.8;108.7;1680600
GMKN;60;241206;150000;108.7;108.94;107.54;108;1446000
GMKN;60;241206;160000;108;108.2;106.92;107.52;2389560
GMKN;60;241206;170000;107.52;107.78;107;107.1;1155220
GMKN;60;241206;180000;107.08;107.24;106.72;106.72;2172000
GMKN;60;241206;190000;106.88;107.26;106.74;107.16;967960
GMKN;60;241206;200000;107.14;107.84;106.98;107.68;590790
GMKN;60;241206;210000;107.7;107.86;107.46;107.68;252520
GMKN;60;241206;220000;107.66;108;107.54;107.82;434610
GMKN;60;241206;230000;107.82;107.88;107.68;107.8;318070
GMKN;60;241209;100000;108.52;109;107.84;108.28;2692180
GMKN;60;241209;110000;108.3;108.4;107.4;107.8;1508420
GMKN;60;241209;120000;107.78;107.78;107.14;107.44;831780
GMKN;60;241209;130000;107.44;107.7;107.26;107.48;874830
GMKN;60;241209;140000;107.48;107.58;107.06;107.2;807910
GMKN;60;241209;150000;107.2;107.36;106.38;106.94;5842690
GMKN;60;241209;160000;106.96;107.56;106.46;107.54;3822810
GMKN;60;241209;170000;107.54;107.8;107;107.38;2368750
GMKN;60;241209;180000;107.42;107.58;106.9;107.12;1068760
GMKN;60;241209;190000;107.24;107.24;106.9;107.14;529230
GMKN;60;241209;200000;107.14;107.3;107;107.06;235970
GMKN;60;241209;210000;107.06;107.1;106.96;107.06;141040
GMKN;60;241209;220000;107.06;107.28;107;107.16;223410
GMKN;60;241209;230000;107.14;107.14;106.86;106.86;187340
GMKN;60;241210;100000;106.86;106.9;105.78;105.8;3307700
GMKN;60;241210;110000;105.8;106.5;105.64;106.16;2365430
GMKN;60;241210;120000;106.14;106.4;105.04;105.74;4344390
GMKN;60;241210;130000;105.74;105.74;104.64;105.08;2199990
GMKN;60;241210;140000;105.1;105.36;103.7;104.2;3287620
GMKN;60;241210;150000;104.2;104.68;103.8;103.84;2103310
GMKN;60;241210;160000;103.84;105.26;103.84;103.96;2137080
GMKN;60;241210;170000;103.96;104.38;103.56;104;1360490
GMKN;60;241210;180000;104;104.14;103.74;104.1;629680
GMKN;60;241210;190000;104.14;104.22;103.8;104.12;317980
GMKN;60;241210;200000;104.1;104.1;103.5;103.76;580840
GMKN;60;241210;210000;103.76;103.94;103.72;103.94;175820
GMKN;60;241210;220000;103.92;103.94;103.54;103.56;216070
GMKN;60;241210;230000;103.56;103.78;103.5;103.6;434730
GMKN;60;241211;100000;103.6;104;102.9;102.96;2066270
GMKN;60;241211;110000;102.96;103.28;102.34;102.82;2099430
GMKN;60;241211;120000;102.82;103.7;102.7;103.2;2497130
GMKN;60;241211;130000;103.2;103.24;102.1;102.52;1564520
GMKN;60;241211;140000;102.48;102.86;102.22;102.6;886550
GMKN;60;241211;150000;102.66;102.82;101.5;101.6;2184160
GMKN;60;241211;160000;101.6;103.9;101.5;103.66;4394590
GMKN;60;241211;170000;103.68;104.36;103.62;103.64;3021390
GMKN;60;241211;180000;103.66;103.74;103;103.48;1516860
GMKN;60;241211;190000;103.12;104.22;102.54;103.92;1463850
GMKN;60;241211;200000;104.02;104.84;104.02;104.14;870230
GMKN;60;241211;210000;104.1;104.24;104.06;104.24;259070
GMKN;60;241211;220000;104.24;104.26;103.8;103.9;273100
GMKN;60;241211;230000;103.9;104.22;103.78;104.1;491760
GMKN;60;241212;100000;104.38;104.54;102.6;103.9;5090510
GMKN;60;241212;110000;103.9;104.3;103.22;103.4;1627890
GMKN;60;241212;120000;103.4;103.84;102;102.34;3190950
GMKN;60;241212;130000;102.34;102.52;101.66;101.98;2122940
GMKN;60;241212;140000;101.98;102.22;101.56;101.82;1381680
GMKN;60;241212;150000;101.9;102.4;101.74;102.3;1142550
GMKN;60;241212;160000;102.32;102.4;101.12;101.26;1615290
GMKN;60;241212;170000;101.26;101.42;100.52;100.78;2715540
GMKN;60;241212;180000;100.78;101.1;100.2;100.5;1904400
GMKN;60;241212;190000;100.36;100.96;100.28;100.76;1510180
GMKN;60;241212;200000;100.76;101;100.5;100.78;420270
GMKN;60;241212;210000;100.82;100.88;100.58;100.8;178100
GMKN;60;241212;220000;100.8;100.82;100.16;100.3;502060
GMKN;60;241212;230000;100.3;100.54;100.1;100.3;408710
GMKN;60;241213;100000;100.28;100.96;99.68;100.54;4159030
GMKN;60;241213;110000;100.58;101.28;100.22;100.98;2064400
GMKN;60;241213;120000;100.9;101.18;100.62;101.1;1261390
GMKN;60;241213;130000;101.1;101.68;101.08;101.42;1486460
GMKN;60;241213;140000;101.4;101.44;101.1;101.38;726140
GMKN;60;241213;150000;101.38;102.2;101.22;102.08;2172970
GMKN;60;241213;160000;102.06;102.08;100.74;100.94;1560030
GMKN;60;241213;170000;100.98;101.72;100.9;101.04;1360300
GMKN;60;241213;180000;101.08;101.26;100.04;100.5;2324950
GMKN;60;241213;190000;100.5;100.84;100.3;100.82;997410
GMKN;60;241213;200000;100.8;100.9;100.42;100.46;461650
GMKN;60;241213;210000;100.46;100.66;100.44;100.6;168300
GMKN;60;241213;220000;100.58;100.6;99.72;100.02;1019120
GMKN;60;241213;230000;100;100.08;99.7;99.9;293780
GMKN;60;241216;100000;98.16;99.1;97.92;98.54;6840160
GMKN;60;241216;110000;98.56;98.56;96.62;96.62;6313850
GMKN;60;241216;120000;96.66;97.24;96.1;96.9;3373580
GMKN;60;241216;130000;96.86;97.14;96.28;96.4;2143630
GMKN;60;241216;140000;96.36;96.8;95.5;96.3;2619250
GMKN;60;241216;150000;96.3;96.94;95.72;95.96;2330320
GMKN;60;241216;160000;96;97.16;95.86;96.5;2135970
GMKN;60;241216;170000;96.5;96.56;95.72;95.98;879310
GMKN;60;241216;180000;95.94;96.1;95.6;95.9;1371330
GMKN;60;241216;190000;95.76;96.14;95.5;95.6;1259810
GMKN;60;241216;200000;95.58;96.82;95.3;96.26;1530940
GMKN;60;241216;210000;96.26;96.58;95.94;95.96;534680
GMKN;60;241216;220000;95.96;96.08;95.78;96.04;322220
GMKN;60;241216;230000;96.04;96.06;95.72;95.9;316040
GMKN;60;241217;100000;96.02;96.7;95.96;96.56;2695620
